run_id,started_at,agent,model,trigger,outcome,error,duration_s,tool_calls,input_tokens,output_tokens,cost_usd
run_00785,2026-08-25 18:45,Support Triage,clank-mini,API,succeeded,,21.1,1,3578,760,0.04647
run_00786,2026-08-25 15:04,Support Triage,clank-mini,API,succeeded,,31.5,4,6082,993,0.06022
run_00787,2026-08-25 14:17,Support Triage,clank-mini,Schedule,succeeded,,8.0,4,2599,337,0.03579
run_00788,2026-08-25 13:03,Support Triage,clank-mini,Slack,succeeded,,10.7,2,2136,423,0.03531
run_00789,2026-08-25 12:03,Invoice Parser,clank-mini,Schedule,succeeded,,21.7,2,4098,1008,0.05252
run_00790,2026-08-25 18:56,Invoice Parser,clank-mini,Schedule,succeeded,,11.2,3,2759,474,0.03862
run_00791,2026-08-25 05:32,Invoice Parser,clank-mini,Schedule,succeeded,,50.2,3,6307,1134,0.06337
run_00792,2026-08-25 13:42,Invoice Parser,clank-mini,API,succeeded,,17.2,1,2668,786,0.04325
run_00793,2026-08-25 11:55,Invoice Parser,clank-mini,API,succeeded,,36.2,2,4299,752,0.04923
run_00794,2026-08-25 16:31,Invoice Parser,clank-mini,Webhook,succeeded,,20.7,3,4086,1146,0.05468
run_00795,2026-08-25 15:07,Invoice Parser,clank-mini,Schedule,succeeded,,13.2,2,2323,292,0.03396
run_00796,2026-08-25 22:23,Invoice Parser,clank-mini,API,succeeded,,18.9,2,3221,916,0.04754
run_00797,2026-08-25 14:16,Invoice Parser,clank-mini,API,succeeded,,73.8,2,10441,2572,0.10292
run_00798,2026-08-25 12:27,Invoice Parser,clank-mini,Schedule,succeeded,,18.4,4,3444,835,0.04714
run_00799,2026-08-25 15:39,Invoice Parser,clank-mini,API,succeeded,,13.0,2,2727,388,0.03712
run_00800,2026-08-25 11:27,Invoice Parser,clank-mini,Slack,succeeded,,32.7,3,6323,1570,0.07041
run_00801,2026-08-25 10:27,Invoice Parser,clank-mini,API,succeeded,,20.3,2,3232,950,0.04813
run_00802,2026-08-25 08:58,Code Reviewer,clank-pro,API,succeeded,,116.5,4,13710,1980,0.6689
run_00803,2026-08-25 13:19,Code Reviewer,clank-pro,Schedule,succeeded,,100.5,9,13624,2719,0.755
run_00804,2026-08-25 13:29,Code Reviewer,clank-pro,Schedule,failed,Rate limited,119.1,10,21274,4775,1.23122
run_00805,2026-08-25 19:03,Code Reviewer,clank-ultra,API,succeeded,,162.4,8,27250,6458,6.38984
run_00806,2026-08-25 11:52,Code Reviewer,clank-pro,Schedule,succeeded,,159.3,9,19539,4949,1.20005
run_00807,2026-08-25 11:57,Code Reviewer,clank-ultra,Slack,succeeded,,111.9,10,15019,2064,2.813
run_00808,2026-08-25 15:01,Code Reviewer,clank-ultra,API,succeeded,,58.2,12,13464,2941,3.04736
run_00809,2026-08-25 15:54,Code Reviewer,clank-ultra,API,succeeded,,121.8,3,13872,2864,3.05936
run_00810,2026-08-25 13:42,Lead Enricher,clank-mini,API,succeeded,,28.4,4,4453,762,0.05
run_00811,2026-08-25 17:41,Lead Enricher,clank-pro,Schedule,succeeded,,53.8,5,7364,2053,0.48728
run_00812,2026-08-25 13:54,Lead Enricher,clank-pro,API,escalated,,34.3,5,5510,811,0.28262
run_00813,2026-08-25 11:08,Lead Enricher,clank-mini,Slack,succeeded,,12.4,6,4080,766,0.04858
run_00814,2026-08-25 06:49,Lead Enricher,clank-pro,API,succeeded,,38.9,3,6288,1694,0.41192
run_00815,2026-08-25 00:54,Lead Enricher,clank-pro,API,succeeded,,33.0,4,6346,1809,0.42746
run_00816,2026-08-25 12:57,Lead Enricher,clank-pro,Slack,succeeded,,21.0,8,5741,1076,0.32135
run_00817,2026-08-25 11:59,Lead Enricher,clank-mini,API,succeeded,,15.1,4,3480,843,0.04741
run_00818,2026-08-25 10:27,Lead Enricher,clank-pro,Slack,succeeded,,39.2,4,7343,2062,0.48773
run_00819,2026-08-25 14:36,Lead Enricher,clank-pro,API,succeeded,,41.0,6,7454,1367,0.40766
run_00820,2026-08-25 11:40,On-call Summarizer,clank-ultra,API,succeeded,,84.6,6,10711,1730,2.13572
run_00821,2026-08-25 19:18,On-call Summarizer,clank-ultra,API,succeeded,,92.1,10,18304,3844,4.0616
run_00822,2026-08-25 06:37,On-call Summarizer,clank-ultra,Webhook,succeeded,,35.8,7,6680,1204,1.39952
run_00823,2026-08-25 12:21,On-call Summarizer,clank-ultra,Schedule,succeeded,,49.7,15,13779,3896,3.54356
run_00824,2026-08-26 02:26,Support Triage,clank-mini,Schedule,succeeded,,29.4,1,3608,460,0.04179
run_00825,2026-08-26 16:14,Support Triage,clank-mini,API,succeeded,,42.9,1,6308,1595,0.07075
run_00826,2026-08-26 10:24,Support Triage,clank-mini,Schedule,succeeded,,13.1,1,2482,462,0.03732
run_00827,2026-08-26 17:58,Support Triage,clank-mini,API,succeeded,,6.1,4,2389,713,0.04096
run_00828,2026-08-26 23:15,Support Triage,clank-pro,API,succeeded,,10.0,2,1871,323,0.11489
run_00829,2026-08-26 13:04,Support Triage,clank-mini,Schedule,succeeded,,18.6,2,3661,584,0.04399
run_00830,2026-08-26 15:41,Support Triage,clank-mini,Slack,succeeded,,14.5,2,2458,477,0.03746
run_00831,2026-08-26 15:08,Support Triage,clank-pro,Schedule,succeeded,,14.7,4,3664,959,0.245
run_00832,2026-08-26 07:44,Support Triage,clank-mini,Slack,escalated,,9.1,2,1657,454,0.03389
run_00833,2026-08-26 16:55,Support Triage,clank-mini,API,succeeded,,10.6,1,1381,355,0.0312
run_00834,2026-08-26 14:59,Support Triage,clank-pro,API,succeeded,,22.2,4,5039,1287,0.32561
run_00835,2026-08-26 12:46,Support Triage,clank-pro,API,failed,Rate limited,11.4,3,2985,609,0.18263
run_00836,2026-08-26 09:08,Support Triage,clank-pro,API,succeeded,,18.9,3,3258,549,0.18362
run_00837,2026-08-26 10:07,Support Triage,clank-mini,Schedule,succeeded,,22.7,3,3300,609,0.04294
run_00838,2026-08-26 11:26,Support Triage,clank-mini,Webhook,succeeded,,15.9,4,3876,658,0.04603
run_00839,2026-08-26 11:14,Support Triage,clank-mini,API,succeeded,,27.2,5,4560,1134,0.05638
run_00840,2026-08-26 16:01,Support Triage,clank-mini,Slack,succeeded,,21.3,3,3785,802,0.04797
run_00841,2026-08-26 16:36,Support Triage,clank-mini,Slack,succeeded,,33.8,4,6511,1174,0.06483
run_00842,2026-08-26 17:30,Support Triage,clank-pro,API,succeeded,,12.1,4,2782,440,0.15626
run_00843,2026-08-26 17:13,Support Triage,clank-mini,Schedule,succeeded,,20.4,2,3896,1027,0.05202
run_00844,2026-08-26 15:20,Support Triage,clank-mini,Slack,succeeded,,10.8,3,2515,641,0.04032
run_00845,2026-08-26 07:28,Support Triage,clank-mini,Slack,succeeded,,11.1,2,2511,597,0.0396
run_00846,2026-08-26 15:52,Support Triage,clank-pro,API,succeeded,,20.1,2,3428,497,0.18248
run_00847,2026-08-26 12:26,Invoice Parser,clank-mini,Webhook,succeeded,,32.9,3,4201,595,0.04632
run_00848,2026-08-26 12:47,Invoice Parser,clank-mini,Slack,succeeded,,10.6,1,1673,239,0.03052
run_00849,2026-08-26 10:45,Invoice Parser,clank-mini,API,succeeded,,15.2,3,2648,757,0.0427
run_00850,2026-08-26 17:40,Invoice Parser,clank-mini,Slack,succeeded,,20.6,2,3972,1146,0.05422
run_00851,2026-08-26 00:37,Invoice Parser,clank-mini,Schedule,succeeded,,17.7,3,3695,629,0.04484
run_00852,2026-08-26 10:36,Invoice Parser,clank-mini,Schedule,succeeded,,33.3,3,5097,1306,0.06128
run_00853,2026-08-26 12:46,Invoice Parser,clank-mini,Schedule,succeeded,,23.2,1,2949,417,0.03847
run_00854,2026-08-26 15:58,Invoice Parser,clank-mini,Schedule,succeeded,,15.8,2,2324,510,0.03746
run_00855,2026-08-26 15:57,Invoice Parser,clank-mini,Slack,succeeded,,25.8,2,4060,1095,0.05376
run_00856,2026-08-26 09:07,Invoice Parser,clank-mini,API,succeeded,,25.7,0,2951,396,0.03814
run_00857,2026-08-26 09:17,Invoice Parser,clank-mini,Slack,succeeded,,21.4,3,3966,1074,0.05305
run_00858,2026-08-26 11:55,Invoice Parser,clank-mini,Schedule,succeeded,,27.0,3,4005,1112,0.05381
run_00859,2026-08-26 11:35,Invoice Parser,clank-mini,Slack,succeeded,,30.6,2,4901,795,0.05232
run_00860,2026-08-26 14:56,Invoice Parser,clank-mini,Schedule,succeeded,,18.5,1,2682,368,0.03662
run_00861,2026-08-26 09:26,Invoice Parser,clank-mini,API,succeeded,,12.1,2,2475,611,0.03968
run_00862,2026-08-26 17:38,Code Reviewer,clank-pro,API,succeeded,,100.1,3,15697,2055,0.73751
run_00863,2026-08-26 14:51,Code Reviewer,clank-pro,API,failed,Tool timeout,124.1,5,20273,3559,1.05527
run_00864,2026-08-26 07:07,Code Reviewer,clank-ultra,Schedule,succeeded,,103.2,6,16904,4470,4.19408
run_00865,2026-08-26 22:21,Code Reviewer,clank-ultra,Slack,succeeded,,121.8,6,14700,3181,3.31088
run_00866,2026-08-26 12:18,Code Reviewer,clank-ultra,Webhook,succeeded,,41.7,8,7012,2028,1.83488
run_00867,2026-08-26 12:50,Code Reviewer,clank-pro,API,succeeded,,38.0,7,6880,1163,0.36596
run_00868,2026-08-26 14:47,Code Reviewer,clank-ultra,Slack,succeeded,,96.1,6,15981,1976,2.8862
run_00869,2026-08-26 13:25,Code Reviewer,clank-pro,Schedule,succeeded,,71.9,9,10186,1725,0.53258
run_00870,2026-08-26 18:24,Code Reviewer,clank-pro,API,failed,Rate limited,82.7,6,12924,2120,0.66212
run_00871,2026-08-26 15:46,Code Reviewer,clank-pro,API,succeeded,,64.3,9,10436,1947,0.56672
run_00872,2026-08-26 13:05,Lead Enricher,clank-mini,API,succeeded,,32.7,8,6462,1493,0.06974
run_00873,2026-08-26 13:26,Lead Enricher,clank-mini,API,succeeded,,24.0,6,5247,635,0.05115
run_00874,2026-08-26 13:41,Lead Enricher,clank-mini,Schedule,succeeded,,38.8,5,7486,2140,0.08418
run_00875,2026-08-26 08:10,Lead Enricher,clank-pro,API,succeeded,,59.5,7,10763,2308,0.61985
run_00876,2026-08-26 14:27,Lead Enricher,clank-pro,Slack,succeeded,,25.4,6,6271,1389,0.37481
run_00877,2026-08-26 14:39,Lead Enricher,clank-pro,API,succeeded,,32.1,5,5632,1433,0.36092
run_00878,2026-08-26 12:30,Lead Enricher,clank-mini,API,succeeded,,27.6,7,6624,1436,0.06947
run_00879,2026-08-26 08:04,Lead Enricher,clank-mini,Schedule,succeeded,,131.0,3,15511,4153,0.14849
run_00880,2026-08-26 12:59,Lead Enricher,clank-mini,Schedule,succeeded,,42.3,7,7381,1022,0.06588
run_00881,2026-08-26 13:37,Lead Enricher,clank-pro,Webhook,succeeded,,88.4,8,12453,1500,0.57359
run_00882,2026-08-26 12:09,On-call Summarizer,clank-ultra,Slack,succeeded,,63.0,8,11078,1563,2.0996
run_00883,2026-08-26 13:49,On-call Summarizer,clank-ultra,Schedule,succeeded,,64.3,13,15284,4435,3.98288
run_00884,2026-08-26 08:53,On-call Summarizer,clank-ultra,API,succeeded,,49.8,13,10304,2843,2.62112
run_00885,2026-08-26 13:46,On-call Summarizer,clank-ultra,Schedule,succeeded,,92.6,4,16389,2544,3.2078
run_00886,2026-08-27 12:06,Support Triage,clank-pro,Webhook,succeeded,,19.2,3,3466,1037,0.24842
run_00887,2026-08-27 11:52,Support Triage,clank-mini,Slack,succeeded,,16.3,1,2065,527,0.03669
run_00888,2026-08-27 11:57,Support Triage,clank-mini,Slack,succeeded,,18.8,3,3471,860,0.04764
run_00889,2026-08-27 16:39,Support Triage,clank-mini,API,succeeded,,18.4,3,2870,688,0.04249
run_00890,2026-08-27 14:32,Support Triage,clank-mini,API,succeeded,,17.9,4,4009,1089,0.05346
run_00891,2026-08-27 15:21,Support Triage,clank-mini,Slack,succeeded,,20.8,4,3596,637,0.04458
run_00892,2026-08-27 11:13,Support Triage,clank-mini,Schedule,succeeded,,23.0,1,3560,1031,0.05074
run_00893,2026-08-27 10:18,Support Triage,clank-mini,API,succeeded,,10.8,4,3238,492,0.04082
run_00894,2026-08-27 15:37,Support Triage,clank-mini,Slack,succeeded,,31.6,4,4817,1401,0.06168
run_00895,2026-08-27 09:44,Support Triage,clank-mini,Schedule,succeeded,,10.9,3,2924,641,0.04195
run_00896,2026-08-27 18:16,Support Triage,clank-mini,API,succeeded,,14.5,4,3388,692,0.04462
run_00897,2026-08-27 12:20,Support Triage,clank-mini,Schedule,succeeded,,7.3,1,1224,290,0.02954
run_00898,2026-08-27 11:19,Support Triage,clank-mini,Schedule,succeeded,,12.4,2,2548,523,0.03856
run_00899,2026-08-27 13:38,Support Triage,clank-mini,Schedule,succeeded,,14.1,3,2868,359,0.03722
run_00900,2026-08-27 10:56,Support Triage,clank-mini,Schedule,succeeded,,31.4,4,6155,798,0.05739
run_00901,2026-08-27 04:51,Support Triage,clank-mini,API,succeeded,,16.3,4,3265,573,0.04223
run_00902,2026-08-27 07:09,Support Triage,clank-mini,Slack,succeeded,,13.6,4,3276,798,0.04587
run_00903,2026-08-27 13:45,Support Triage,clank-mini,Webhook,succeeded,,12.5,1,1771,428,0.03393
run_00904,2026-08-27 13:42,Support Triage,clank-mini,Schedule,succeeded,,20.1,3,3527,639,0.04433
run_00905,2026-08-27 18:08,Support Triage,clank-mini,API,succeeded,,8.4,2,1662,245,0.03057
run_00906,2026-08-27 20:26,Support Triage,clank-mini,API,succeeded,,9.0,4,2821,544,0.03999
run_00907,2026-08-27 09:24,Support Triage,clank-mini,API,succeeded,,17.6,4,3249,638,0.0432
run_00908,2026-08-27 07:28,Support Triage,clank-mini,Slack,succeeded,,9.7,2,1963,504,0.03592
run_00909,2026-08-27 12:59,Support Triage,clank-mini,API,succeeded,,28.0,4,4968,1012,0.05606
run_00910,2026-08-27 15:29,Support Triage,clank-mini,Slack,succeeded,,10.5,2,2143,326,0.03379
run_00911,2026-08-27 14:28,Support Triage,clank-mini,Schedule,succeeded,,12.5,3,2397,328,0.03484
run_00912,2026-08-27 13:27,Support Triage,clank-pro,API,succeeded,,42.7,5,8290,1844,0.48998
run_00913,2026-08-27 10:23,Support Triage,clank-mini,Schedule,succeeded,,18.3,2,3105,778,0.04487
run_00914,2026-08-27 15:47,Support Triage,clank-mini,Schedule,succeeded,,22.2,3,3374,521,0.04183
run_00915,2026-08-27 13:50,Support Triage,clank-mini,Slack,succeeded,,12.8,2,2347,597,0.03894
run_00916,2026-08-27 14:25,Support Triage,clank-pro,Schedule,succeeded,,13.0,3,2749,394,0.14975
run_00917,2026-08-27 16:45,Support Triage,clank-mini,API,succeeded,,36.1,3,5929,1389,0.06594
run_00918,2026-08-27 12:21,Invoice Parser,clank-mini,API,succeeded,,18.7,2,3369,559,0.04242
run_00919,2026-08-27 18:05,Invoice Parser,clank-mini,Schedule,succeeded,,18.2,3,3241,782,0.04548
run_00920,2026-08-27 19:37,Invoice Parser,clank-mini,API,succeeded,,20.8,2,3557,971,0.04976
run_00921,2026-08-27 06:13,Invoice Parser,clank-mini,Schedule,succeeded,,28.4,2,4169,1064,0.0537
run_00922,2026-08-27 14:06,Invoice Parser,clank-mini,Schedule,succeeded,,25.9,3,4502,723,0.04958
run_00923,2026-08-27 14:10,Invoice Parser,clank-mini,API,succeeded,,21.8,4,4271,645,0.0474
run_00924,2026-08-27 13:26,Invoice Parser,clank-mini,Schedule,succeeded,,10.1,2,2412,550,0.03845
run_00925,2026-08-27 10:36,Invoice Parser,clank-mini,Schedule,succeeded,,30.3,2,4611,714,0.04987
run_00926,2026-08-27 12:11,Invoice Parser,clank-mini,Slack,succeeded,,19.0,3,3501,573,0.04317
run_00927,2026-08-27 14:38,Invoice Parser,clank-mini,Slack,succeeded,,10.3,2,1781,454,0.03439
run_00928,2026-08-27 20:55,Invoice Parser,clank-mini,Slack,succeeded,,39.8,0,5578,1279,0.06278
run_00929,2026-08-27 07:03,Invoice Parser,clank-mini,API,succeeded,,29.1,2,4878,1035,0.05607
run_00930,2026-08-27 15:54,Invoice Parser,clank-mini,Slack,succeeded,,14.6,2,2541,460,0.03752
run_00931,2026-08-27 15:41,Invoice Parser,clank-mini,Schedule,succeeded,,46.8,2,6138,1498,0.06852
run_00932,2026-08-27 17:38,Code Reviewer,clank-pro,API,succeeded,,112.8,6,17029,2978,0.88823
run_00933,2026-08-27 18:09,Code Reviewer,clank-ultra,Schedule,succeeded,,73.2,7,10475,1828,2.15444
run_00934,2026-08-27 15:23,Code Reviewer,clank-ultra,Slack,failed,Rate limited,106.1,6,18277,3227,3.7622
run_00935,2026-08-27 16:41,Code Reviewer,clank-pro,Schedule,succeeded,,160.5,6,19976,5195,1.24268
run_00936,2026-08-27 12:22,Code Reviewer,clank-pro,Schedule,succeeded,,85.2,3,11894,2008,0.61778
run_00937,2026-08-27 07:51,Code Reviewer,clank-pro,Schedule,succeeded,,46.1,6,7342,1792,0.4553
run_00938,2026-08-27 08:38,Code Reviewer,clank-pro,API,succeeded,,78.4,7,12474,1718,0.60038
run_00939,2026-08-27 14:20,Code Reviewer,clank-ultra,API,succeeded,,87.2,10,15501,2697,3.17468
run_00940,2026-08-27 13:55,Code Reviewer,clank-ultra,Slack,succeeded,,124.2,9,20295,5195,4.949
run_00941,2026-08-27 15:31,Lead Enricher,clank-pro,API,succeeded,,20.6,5,4347,1052,0.27665
run_00942,2026-08-27 18:07,Lead Enricher,clank-pro,Webhook,succeeded,,32.1,7,6375,1827,0.43049
run_00943,2026-08-27 11:12,Lead Enricher,clank-pro,Slack,succeeded,,33.1,4,5271,1211,0.32345
run_00944,2026-08-27 10:20,Lead Enricher,clank-mini,Slack,succeeded,,66.3,7,13321,3165,0.12392
run_00945,2026-08-27 20:14,Lead Enricher,clank-pro,Schedule,succeeded,,27.6,4,5529,1111,0.31919
run_00946,2026-08-27 17:48,Lead Enricher,clank-mini,Slack,succeeded,,57.8,7,11099,1371,0.08633
run_00947,2026-08-27 05:42,Lead Enricher,clank-pro,API,succeeded,,17.1,4,3377,536,0.18563
run_00948,2026-08-27 18:06,Lead Enricher,clank-mini,API,succeeded,,76.2,9,14630,2783,0.12305
run_00949,2026-08-27 13:15,Lead Enricher,clank-mini,Schedule,succeeded,,14.1,5,4173,584,0.04604
run_00950,2026-08-27 13:20,Lead Enricher,clank-pro,Slack,succeeded,,66.7,3,9250,1656,0.49622
run_00951,2026-08-27 14:35,Lead Enricher,clank-pro,API,succeeded,,41.3,6,7029,1923,0.46163
run_00952,2026-08-27 12:47,Lead Enricher,clank-pro,API,succeeded,,31.5,4,5002,1273,0.32282
run_00953,2026-08-27 03:41,On-call Summarizer,clank-ultra,API,succeeded,,29.6,12,7496,1489,1.63424
run_00954,2026-08-27 16:55,On-call Summarizer,clank-ultra,Slack,succeeded,,72.6,7,13068,2898,2.9792
run_00955,2026-08-27 07:54,On-call Summarizer,clank-ultra,Schedule,succeeded,,71.6,8,10006,2433,2.38856
run_00956,2026-08-28 08:41,Support Triage,clank-mini,API,succeeded,,11.9,3,3013,579,0.04132
run_00957,2026-08-28 10:01,Support Triage,clank-mini,API,succeeded,,27.1,3,4879,761,0.05169
run_00958,2026-08-28 12:57,Support Triage,clank-pro,Slack,succeeded,,18.3,3,3612,983,0.24632
run_00959,2026-08-28 15:04,Support Triage,clank-mini,API,succeeded,,10.1,2,2377,378,0.03556
run_00960,2026-08-28 11:56,Support Triage,clank-pro,API,succeeded,,11.8,3,2573,516,0.15911
run_00961,2026-08-28 07:49,Support Triage,clank-mini,Slack,succeeded,,17.1,3,3319,760,0.04544
run_00962,2026-08-28 14:26,Support Triage,clank-mini,Webhook,succeeded,,12.1,4,2696,713,0.04219
run_00963,2026-08-28 12:22,Support Triage,clank-mini,API,succeeded,,7.0,2,1853,228,0.03106
run_00964,2026-08-28 12:02,Support Triage,clank-mini,API,succeeded,,10.0,2,1739,460,0.03432
run_00965,2026-08-28 11:23,Support Triage,clank-mini,Slack,succeeded,,8.3,4,2737,508,0.03908
run_00966,2026-08-28 14:01,Support Triage,clank-mini,API,succeeded,,21.5,2,3236,906,0.04744
run_00967,2026-08-28 04:58,Support Triage,clank-mini,Schedule,succeeded,,17.2,5,3670,671,0.04542
run_00968,2026-08-28 16:30,Support Triage,clank-mini,API,succeeded,,10.2,3,2689,323,0.03592
run_00969,2026-08-28 17:23,Support Triage,clank-pro,Schedule,succeeded,,13.5,4,3361,479,0.17831
run_00970,2026-08-28 11:06,Support Triage,clank-mini,API,succeeded,,10.8,3,2727,475,0.03851
run_00971,2026-08-28 14:36,Support Triage,clank-pro,API,succeeded,,11.3,2,1934,488,0.13658
run_00972,2026-08-28 12:11,Support Triage,clank-mini,Schedule,succeeded,,10.0,2,1709,353,0.03248
run_00973,2026-08-28 08:36,Support Triage,clank-mini,Webhook,succeeded,,10.1,2,2235,532,0.03745
run_00974,2026-08-28 13:16,Support Triage,clank-mini,Slack,succeeded,,13.5,5,4022,1035,0.05265
run_00975,2026-08-28 15:34,Support Triage,clank-mini,API,succeeded,,7.2,3,1995,553,0.03683
run_00976,2026-08-28 10:55,Support Triage,clank-pro,API,succeeded,,25.7,2,3371,817,0.21917
run_00977,2026-08-28 10:38,Support Triage,clank-mini,Schedule,succeeded,,6.6,2,1646,403,0.03303
run_00978,2026-08-28 10:10,Support Triage,clank-mini,Slack,succeeded,,28.3,3,4582,717,0.0498
run_00979,2026-08-28 12:18,Support Triage,clank-mini,Schedule,succeeded,,13.6,3,2498,618,0.03988
run_00980,2026-08-28 09:59,Support Triage,clank-mini,Schedule,succeeded,,17.6,2,3582,1059,0.05127
run_00981,2026-08-28 15:50,Support Triage,clank-mini,API,succeeded,,10.4,3,2237,430,0.03583
run_00982,2026-08-28 16:13,Support Triage,clank-mini,Schedule,succeeded,,11.9,2,2421,421,0.03642
run_00983,2026-08-28 18:48,Invoice Parser,clank-mini,API,succeeded,,38.6,3,7084,994,0.06424
run_00984,2026-08-28 13:50,Invoice Parser,clank-mini,API,succeeded,,20.7,1,2890,376,0.03758
run_00985,2026-08-28 08:53,Invoice Parser,clank-mini,API,succeeded,,21.2,3,3233,447,0.04008
run_00986,2026-08-28 05:37,Invoice Parser,clank-mini,Schedule,succeeded,,30.3,2,4627,1326,0.05972
run_00987,2026-08-28 09:37,Invoice Parser,clank-mini,Schedule,succeeded,,13.0,2,2710,676,0.04166
run_00988,2026-08-28 20:50,Invoice Parser,clank-mini,Schedule,succeeded,,11.6,1,2097,533,0.03692
run_00989,2026-08-28 11:40,Invoice Parser,clank-mini,API,succeeded,,49.6,2,8218,1361,0.07465
run_00990,2026-08-28 12:17,Invoice Parser,clank-mini,API,succeeded,,28.0,3,5227,1142,0.05918
run_00991,2026-08-28 15:11,Invoice Parser,clank-mini,Slack,succeeded,,29.7,1,4806,774,0.05161
run_00992,2026-08-28 11:25,Invoice Parser,clank-mini,Schedule,succeeded,,18.6,2,3390,621,0.0435
run_00993,2026-08-28 15:20,Invoice Parser,clank-mini,API,succeeded,,21.3,0,2356,520,0.03774
run_00994,2026-08-28 11:38,Invoice Parser,clank-mini,Schedule,succeeded,,13.9,2,2392,344,0.03507
run_00995,2026-08-28 11:20,Invoice Parser,clank-mini,API,succeeded,,23.5,1,2963,619,0.04176
run_00996,2026-08-28 05:28,Code Reviewer,clank-ultra,API,succeeded,,162.1,4,22639,4397,4.84724
run_00997,2026-08-28 16:40,Code Reviewer,clank-pro,Webhook,succeeded,,38.4,4,6214,1153,0.34478
run_00998,2026-08-28 13:20,Code Reviewer,clank-pro,API,succeeded,,42.8,6,7984,1097,0.39116
run_00999,2026-08-28 11:34,Code Reviewer,clank-pro,Slack,succeeded,,173.4,5,29560,6023,1.62956
run_01000,2026-08-28 08:29,Code Reviewer,clank-ultra,Schedule,succeeded,,105.5,9,19504,2860,3.73328
run_01001,2026-08-28 11:46,Code Reviewer,clank-pro,API,escalated,,75.7,9,13925,2448,0.73151
run_01002,2026-08-28 17:21,Code Reviewer,clank-pro,Slack,succeeded,,69.9,10,14513,4278,0.96875
run_01003,2026-08-28 11:37,Code Reviewer,clank-pro,Webhook,succeeded,,103.5,7,17416,2870,0.88688
run_01004,2026-08-28 11:59,Code Reviewer,clank-pro,API,succeeded,,213.2,6,35756,6784,1.90676
run_01005,2026-08-28 16:06,Code Reviewer,clank-pro,API,succeeded,,77.0,9,11930,1862,0.60134
run_01006,2026-08-28 09:33,Code Reviewer,clank-pro,Slack,succeeded,,109.2,10,14555,1751,0.66677
run_01007,2026-08-28 13:01,Code Reviewer,clank-ultra,Schedule,succeeded,,117.2,7,17738,5244,4.66568
